BearID_ud,DateTimeUTC_ud,latitude_ud,longitude_ud,season,period
100,5/28/2005 16:00,74.913,-169.961,max,716
100,5/28/2005 16:00,75.287,-166.46,max,716
100,5/27/2005 18:17,74.18,-168.026,max,716
100,5/27/2005 16:01,75.868,-171.264,max,716
100,5/27/2005 16:00,73.352,-167.807,max,716
100,5/27/2005 16:00,72.834,-166.211,max,716
100,5/27/2005 16:00,72.849,-162.263,mlt,716
100,5/27/2005 0:00,76.01,-150.351,max,716
100,5/27/2005 0:00,76.2,-152.176,max,716
100,5/26/2005 22:40,76.407,-155.706,max,716
100,5/26/2005 20:09,76.8,-155.845,max,716
100,5/26/2005 19:01,76.82,-155.888,max,716
100,5/26/2005 17:45,76.938,-156.974,max,716
100,5/26/2005 16:00,76.895,-159.324,max,716
100,5/26/2005 16:00,75.888,-162.003,max,716
100,5/25/2005 19:40,75.605,-162.679,max,716
78,5/25/2005 19:21,70.594,-148.105,max,9606
78,5/25/2005 19:19,71.297,-149.751,max,9606
78,5/25/2005 19:12,71.106,-149.853,max,9606
78,5/25/2005 18:41,71.226,-152.242,max,9606
78,5/25/2005 17:57,72.133,-150.262,max,9606
78,5/25/2005 16:00,73.003,-151.688,mlt,9606
78,5/25/2005 16:00,72.643,-155.388,mlt,9606
78,5/25/2005 16:00,74.219,-155.516,mlt,9606
78,5/24/2005 20:31,75.668,-148.496,mlt,9606
78,5/24/2005 19:44,76.737,-145.323,min,9606
78,5/24/2005 16:00,77.315,-148.213,min,9606
78,5/24/2005 16:00,75.662,-154.232,min,9606
78,5/24/2005 16:00,74.119,-159.184,gth,9606
78,5/24/2005 16:00,73.49,-162.168,gth,9606
198,5/24/2005 8:00,70.302,-146.444,gth,9606
198,5/24/2005 0:09,70.52,-148.439,gth,9606
198,5/23/2005 22:00,70.775,-152.224,gth,9606
198,5/23/2005 21:46,71.184,-153.534,gth,9606
198,5/23/2005 18:53,71.157,-151.962,gth,9606
198,5/23/2005 16:00,71.469,-155.312,gth,9606
198,5/23/2005 16:00,71.447,-155.698,gth,9606
198,5/23/2005 8:01,72.318,-156.036,gth,9606
198,5/22/2005 19:17,71.853,-161.699,max,9606
198,5/22/2005 16:00,70.634,-165.414,max,9606
198,5/22/2005 16:00,70.567,-167.27,max,9606
198,5/22/2005 16:00,69.834,-166.695,max,9606
198,5/21/2005 16:00,69.192,-166.299,max,9606
198,5/21/2005 16:00,68.168,-169.044,max,9606
198,5/21/2005 8:01,67.773,-168.152,max,9606
198,5/21/2005 0:41,70.085,-167.765,mlt,9606
198,5/21/2005 0:01,72.279,-165.653,mlt,9606
198,5/20/2005 21:33,72.5,-162.444,mlt,9606
198,5/20/2005 20:16,76.141,-174.887,gth,9606
212,5/20/2005 16:01,70.224,-145.841,gth,9606
212,5/20/2005 16:00,70.158,-145.639,max,9606
212,5/20/2005 16:00,70.466,-147.966,max,9606
212,5/20/2005 8:00,70.544,-148.048,max,9606
212,5/20/2005 0:00,70.507,-147.946,max,9606
212,5/19/2005 18:49,70.517,-147.97,max,9606
212,5/19/2005 16:00,70.23,-145.371,max,9606
212,5/19/2005 16:00,70.44,-147.907,max,9606
212,5/18/2005 21:42,71.134,-148.897,max,9606
212,5/18/2005 21:41,70.97,-148.719,max,9606
212,5/18/2005 19:13,70.886,-148.489,max,9606
212,5/18/2005 19:04,70.847,-148.07,max,9606
212,5/18/2005 19:04,70.769,-147.483,max,9606
212,5/18/2005 19:01,70.632,-146.579,max,9606
212,5/18/2005 19:01,70.213,-145.334,max,9606
212,5/18/2005 18:22,70.428,-146.444,max,9606
212,5/18/2005 16:01,70.453,-146.524,max,9606
212,5/18/2005 16:00,70.658,-147.042,max,9606
212,5/18/2005 16:00,70.6,-147.286,max,9606
212,5/18/2005 8:01,70.734,-147.763,max,9606
212,5/17/2005 16:01,70.355,-146.061,max,9606
212,5/17/2005 16:00,70.309,-145.498,max,9606
212,5/17/2005 16:00,70.37,-144.973,max,9606
212,5/17/2005 0:00,70.203,-144.719,max,9606
212,5/16/2005 23:08,70.308,-145.629,max,9606
212,5/16/2005 16:01,70.97,-149.152,max,9606
212,5/16/2005 16:01,70.906,-148.57,max,9606
212,5/16/2005 16:00,70.492,-147.962,max,9606
212,5/16/2005 16:00,70.349,-146.557,mlt,9606
212,5/15/2005 17:15,70.953,-150.159,mlt,9606
212,5/15/2005 16:01,70.964,-152.636,mlt,9606
212,5/15/2005 16:00,70.941,-153.409,mlt,9606
212,5/15/2005 3:09,70.792,-150.371,mlt,9606
212,5/15/2005 0:00,70.47,-145.19,mlt,9606
212,5/14/2005 22:12,70.398,-145.731,mlt,9606
212,5/14/2005 21:35,70.307,-145.412,mlt,9606
212,5/14/2005 20:45,69.585,-137.975,mlt,9606
212,5/14/2005 16:01,70.225,-145.844,max,9606
212,5/14/2005 16:00,70.243,-145.605,max,9606
212,5/14/2005 16:00,70.752,-148.6905,max,9606
212,5/14/2005 0:00,70.7861,-148.7814,max,9606
212,5/13/2005 16:03,70.8851,-148.8898,max,9606
212,5/13/2005 16:01,70.8826,-148.6649,max,9606
212,5/13/2005 16:00,70.6295,-148.8988,max,9606
212,5/13/2005 8:02,70.6296,-148.5361,max,9606
212,5/13/2005 0:00,70.6968,-147.6273,max,9606
212,5/12/2005 21:34,70.5746,-146.8122,max,9606
212,5/12/2005 21:18,70.323,-146.4996,max,9606
212,5/12/2005 19:28,70.2964,-145.5998,max,9606
212,5/12/2005 16:00,70.2064,-145.1522,max,9606
212,5/12/2005 2:55,70.3839,-145.8711,max,9606
212,5/11/2005 21:55,70.397,-146.3182,max,9606
212,5/11/2005 21:22,70.4947,-147.8581,max,9606
212,5/11/2005 20:02,70.6107,-148.5637,max,9606
212,5/11/2005 19:39,70.6818,-149.2645,max,9606
212,5/11/2005 19:38,70.619,-149.2448,max,9606
212,5/11/2005 19:37,70.5936,-147.8501,max,9606
212,5/11/2005 19:37,70.6086,-147.9832,max,9606
212,5/11/2005 16:00,70.3034,-145.8546,max,9606
212,5/11/2005 16:00,70.6236,-147.8203,max,9606
212,5/11/2005 16:00,70.5872,-148.9488,max,9606
212,5/11/2005 0:00,70.7222,-149.6679,max,9606
212,5/10/2005 16:01,71.0036,-151.4872,max,9606
212,5/10/2005 16:00,71.1531,-151.5846,mlt,9606
212,5/10/2005 16:00,71.1253,-152.1714,mlt,9606
212,5/10/2005 16:00,71.1332,-152.644,mlt,9606
212,5/9/2005 20:03,71.1551,-153.6781,mlt,9606
212,5/9/2005 16:00,71.1369,-153.2882,mlt,9606
212,5/9/2005 16:00,71.1753,-153.6115,mlt,9606
212,5/9/2005 2:07,71.1715,-153.015,mlt,9606
212,5/9/2005 0:32,71.0875,-152.6368,mlt,9606
212,5/9/2005 0:00,71.1934,-152.3037,mlt,9606
212,5/8/2005 21:07,70.9102,-151.4413,mlt,9606
212,5/8/2005 20:17,71.0817,-151.0213,mlt,9606
212,5/8/2005 16:00,71.092,-151.1478,mlt,9606
212,5/8/2005 16:00,70.8071,-150.6969,mlt,9606
212,5/8/2005 16:00,70.8863,-149.9456,mlt,9606
212,5/8/2005 0:00,70.7272,-149.2785,mlt,9606
212,5/7/2005 16:00,70.6708,-149.0563,mlt,9606
212,5/7/2005 16:00,70.7334,-150.3955,mlt,9606
212,5/7/2005 8:00,70.8301,-151.5604,mlt,9606
212,5/7/2005 0:00,71.0439,-152.6112,mlt,9606
212,5/6/2005 21:38,70.4907,-147.9869,gth,9606
212,5/6/2005 19:58,70.4918,-147.9863,gth,9606
212,5/6/2005 16:01,70.1844,-145.8255,max,716
212,5/6/2005 16:00,70.1771,-145.4482,max,716
212,5/6/2005 1:07,70.2008,-144.8648,max,716
212,5/6/2005 0:18,70.2288,-144.5413,max,716
212,5/6/2005 0:01,70.2128,-144.5225,max,716
212,5/5/2005 20:35,70.221,-144.6116,max,716
212,5/5/2005 16:03,70.4152,-146.5606,max,716
212,5/5/2005 16:00,70.4172,-146.537,max,716
212,5/5/2005 16:00,70.4718,-146.2408,max,716
212,5/5/2005 16:00,70.2354,-143.702,max,716
212,5/4/2005 21:02,70.2797,-144.5041,max,716
212,5/4/2005 21:02,70.212,-144.1946,max,716
212,5/4/2005 19:36,70.3055,-143.8919,max,716
212,5/4/2005 19:18,70.668,-147.767,max,716
212,5/4/2005 18:08,70.717,-147.979,max,716
212,5/4/2005 18:06,70.726,-148.01,max,716
212,5/4/2005 18:05,70.747,-147.533,max,716
212,5/4/2005 18:00,70.746,-147.544,max,716
212,5/4/2005 17:58,70.749,-147.627,max,716
212,5/4/2005 16:00,70.535,-147.573,max,716
212,5/4/2005 16:00,70.464,-146.341,max,716
212,5/3/2005 20:36,70.67,-147.298,max,716
212,5/3/2005 16:01,70.622,-147.971,max,716
212,5/3/2005 16:00,70.693,-148.815,max,716
212,5/3/2005 8:01,70.729,-148.938,max,716
212,5/3/2005 1:04,70.792,-150.149,max,716
212,5/3/2005 0:00,71.054,-151.853,max,716
212,5/2/2005 23:45,71.286,-153.329,max,716
246,5/2/2005 18:50,70.49305,-146.89704,max,716
246,5/2/2005 16:01,70.37368,-146.53121,max,716
246,5/2/2005 16:00,70.46756,-147.56218,max,716
246,5/2/2005 16:00,70.4582,-147.36103,max,716
246,5/2/2005 16:00,70.4578,-147.37024,max,716
246,5/2/2005 16:00,70.43567,-147.86354,max,716
246,5/1/2005 18:17,70.75346,-148.76069,max,716
246,5/1/2005 16:00,70.68686,-150.29478,max,716
246,5/1/2005 0:12,70.96361,-151.22925,max,716
246,5/1/2005 0:00,70.87692,-151.21643,max,716
246,4/30/2005 16:00,70.79726,-149.71439,max,716
246,4/30/2005 16:00,70.81297,-149.93666,max,716
246,4/30/2005 16:00,70.77448,-149.5859,max,716
246,4/30/2005 8:00,70.70396,-148.8745,max,716
246,4/30/2005 0:36,70.8394,-149.62435,max,716
246,4/29/2005 22:53,71.27049,-151.33773,max,716
246,4/29/2005 16:00,71.32389,-154.14206,max,716
246,4/29/2005 16:00,70.97507,-153.80112,max,716
246,4/29/2005 8:00,71.09138,-153.07141,max,716
246,4/29/2005 0:00,72.28858,-153.32351,mlt,716
246,4/28/2005 20:26,70.25,-143.305,max,716
246,4/28/2005 16:01,70.273,-143.87,max,716
246,4/28/2005 16:01,70.298,-143.9,max,716
246,4/28/2005 16:00,70.344,-143.968,max,716
246,4/27/2005 23:40,70.256,-144.111,max,716
246,4/27/2005 19:14,70.294,-144.103,max,716
246,4/27/2005 19:08,70.353,-144.191,max,716
246,4/27/2005 19:00,70.297,-144.43,max,716
246,4/27/2005 18:59,70.294,-144.211,max,716
246,4/27/2005 18:59,70.251,-144.83,max,716
246,4/27/2005 18:59,70.229,-144.835,max,716
246,4/27/2005 18:40,70.223,-144.829,max,716
246,4/27/2005 16:01,70.219,-144.806,max,716
246,4/27/2005 16:00,70.233,-144.838,max,716
246,4/27/2005 16:00,70.24,-144.823,max,716
246,4/27/2005 0:15,70.201,-145.12,max,716
246,4/27/2005 0:10,70.212,-144.298,max,716
246,4/27/2005 0:01,70.223,-144.071,max,716
246,4/27/2005 0:00,70.414,-144.93,max,716
246,4/26/2005 20:50,70.697,-145.833,max,716
246,4/26/2005 16:00,70.814,-146.757,max,716
246,4/26/2005 16:00,70.787,-146.745,max,716
246,4/25/2005 16:01,70.812,-146.844,max,716
246,4/25/2005 16:01,70.809,-146.715,max,716
246,4/25/2005 16:01,70.637,-146.412,mlt,716
246,4/25/2005 16:00,70.468,-145.317,mlt,716
246,4/25/2005 16:00,70.352,-146.158,mlt,716
246,4/24/2005 23:09,70.688,-146.658,mlt,716
246,4/24/2005 17:57,70.47,-147.277,mlt,716
246,4/24/2005 16:00,70.538,-147.258,mlt,716
246,4/24/2005 16:00,70.514,-147.197,mlt,716
246,4/24/2005 16:00,70.422,-146.048,mlt,716
236,4/23/2005 21:24,69.563,-136.797,max,716
236,4/23/2005 20:45,69.405,-137.402,max,716
236,4/23/2005 20:14,69.698,-136.528,max,716
236,4/23/2005 19:05,69.88,-136.09,max,716
236,4/23/2005 16:02,69.927,-135.915,max,716
236,4/23/2005 16:00,69.75,-136.89,max,716
236,4/22/2005 22:17,69.83,-140.324,max,716
236,4/22/2005 19:25,69.857,-140.758,max,716
236,4/22/2005 16:01,70.1,-139.019,max,716
236,4/22/2005 16:00,69.876,-137.38,max,716
236,4/22/2005 16:00,70.925,-138.814,max,716
236,4/22/2005 8:01,70.831,-142.13,max,716
236,4/21/2005 21:48,70.5,-144.602,max,716
236,4/21/2005 18:05,70.777,-144.869,max,716
236,4/21/2005 16:00,70.454,-143.437,max,716
103,4/21/2005 16:00,70.5713,-146.9056,max,9606
103,4/21/2005 8:00,70.6211,-146.8648,max,9606
103,4/20/2005 23:42,70.597,-146.9094,max,9606
103,4/20/2005 22:59,70.617,-146.9076,max,9606
103,4/20/2005 20:12,70.6422,-146.4433,max,9606
103,4/20/2005 18:43,70.6204,-145.6086,max,9606
103,4/20/2005 18:40,70.5762,-145.314,max,9606
103,4/20/2005 18:33,70.6539,-145.6475,max,9606
103,4/20/2005 18:21,70.6302,-145.5492,max,9606
103,4/20/2005 18:21,70.5426,-145.1545,max,9606
103,4/20/2005 17:59,70.4325,-144.1241,max,9606
103,4/20/2005 16:01,70.2639,-143.3673,max,9606
103,4/20/2005 16:01,70.2668,-143.8755,max,9606
103,4/20/2005 16:01,70.4675,-144.1193,max,9606
103,4/20/2005 16:00,70.2541,-143.4458,max,9606
103,4/19/2005 19:00,70.2634,-143.4899,max,9606
103,4/19/2005 16:01,70.2758,-143.53,max,9606
103,4/19/2005 16:00,70.3432,-143.4471,max,9606
103,4/19/2005 8:01,70.6721,-143.8035,max,9606
103,4/19/2005 4:43,70.7764,-143.4652,max,9606
103,4/19/2005 0:00,70.8073,-143.3611,max,9606
103,4/18/2005 22:23,70.9561,-143.1991,max,9606
103,4/18/2005 20:59,71.0244,-143.2855,max,9606
103,4/18/2005 19:24,71.731,-144.8431,max,9606
103,4/18/2005 16:00,71.9185,-147.4345,max,9606
103,4/18/2005 16:00,71.6695,-149.038,mlt,9606
103,4/18/2005 8:00,71.4931,-150.6175,mlt,9606
103,4/18/2005 2:23,71.2289,-149.9645,mlt,9606
103,4/17/2005 20:53,70.8543,-148.5209,mlt,9606
103,4/17/2005 19:13,70.6991,-148.3454,mlt,9606
103,4/17/2005 17:34,70.7511,-147.6639,mlt,9606
103,4/17/2005 16:00,70.9554,-148.2782,mlt,9606
103,4/17/2005 8:01,70.9598,-147.8417,mlt,9606
103,4/17/2005 8:00,71.0824,-147.0536,mlt,9606
103,4/17/2005 8:00,71.177,-146.9309,mlt,9606
103,4/16/2005 18:34,71.327,-146.8489,mlt,9606
103,4/16/2005 16:00,74.0561,-143.501,min,9606
103,4/16/2005 8:00,74.2054,-142.6513,min,9606
103,4/16/2005 8:00,74.4593,-142.3781,min,9606
103,4/16/2005 1:36,74.6097,-144.6744,min,9606
103,4/15/2005 21:43,74.5483,-146.4945,min,9606
103,4/15/2005 2:06,74.2196,-144.909,gth,9606
103,4/15/2005 2:00,74.1154,-143.5213,gth,9606
103,4/15/2005 0:00,73.5194,-144.8953,gth,9606
103,4/15/2005 0:00,72.7032,-145.4733,gth,9606
103,4/14/2005 20:41,72.2189,-146.8616,gth,9606
103,4/14/2005 19:16,72.9833,-148.793,gth,9606
103,4/14/2005 18:08,73.2966,-149.1582,gth,9606
103,4/14/2005 8:00,73.464,-151.4411,gth,9606
103,4/14/2005 5:09,73.0537,-151.4109,gth,9606
103,4/14/2005 0:07,71.286,-153.2463,gth,9606
103,4/13/2005 20:44,71.0469,-152.1082,gth,9606
103,4/13/2005 19:41,70.9485,-151.1912,gth,9606
103,4/13/2005 18:10,70.9571,-149.7889,gth,9606
103,4/13/2005 18:02,70.9134,-150.462,gth,9606
103,4/13/2005 18:02,70.8242,-152.0975,gth,9606
103,4/13/2005 18:02,70.8023,-151.3816,gth,9606
103,4/13/2005 16:00,70.6442,-149.8109,gth,9606
103,4/13/2005 3:45,70.326,-146.0008,max,9606
103,4/13/2005 1:30,70.4394,-145.8154,max,9606
103,4/13/2005 0:00,70.4574,-145.8962,max,9606
103,4/12/2005 23:26,70.507,-145.8082,max,9606
103,4/12/2005 16:02,70.5329,-145.3146,max,9606
103,4/12/2005 2:00,70.9283,-146.1551,max,9606
103,4/12/2005 0:46,70.9982,-147.0642,max,9606
103,4/12/2005 0:00,71.0144,-147.0756,max,9606
103,4/11/2005 23:36,71.0402,-148.2059,max,9606
103,4/11/2005 21:29,71.0522,-148.2023,max,9606
103,4/11/2005 16:00,71.0236,-148.2304,max,9606
103,4/11/2005 2:59,71.0101,-148.2641,max,9606
103,4/11/2005 2:00,70.9822,-148.3734,max,9606
103,4/10/2005 20:32,71.0063,-149.0121,max,9606
103,4/10/2005 16:01,70.8785,-148.9198,max,9606
103,4/10/2005 16:00,70.7518,-148.0981,max,9606
103,4/9/2005 16:01,70.5133,-146.6277,max,9606
103,4/9/2005 0:16,70.3814,-146.4513,max,9606
103,4/9/2005 0:00,70.4486,-145.7306,max,9606
103,4/8/2005 23:17,70.3275,-144.9047,max,9606
103,4/8/2005 22:36,70.2724,-143.918,max,9606
103,4/8/2005 16:00,70.3057,-143.6793,max,9606
103,4/8/2005 2:00,70.2673,-143.1796,max,9606
103,4/7/2005 16:01,70.3578,-143.3351,max,9606
103,4/7/2005 16:00,70.4495,-143.2422,max,9606
103,4/6/2005 19:40,70.5264,-145.03,max,9606
103,4/6/2005 19:09,70.8376,-145.8144,max,9606
103,4/6/2005 19:08,70.4603,-145.7138,max,9606
103,4/6/2005 18:19,70.2665,-143.8508,mlt,9606
103,4/6/2005 18:01,70.0323,-141.7513,mlt,9606
103,4/6/2005 18:01,69.8275,-141.0025,mlt,9606
103,4/6/2005 18:01,70.0468,-141.4376,mlt,9606
103,4/6/2005 17:50,70.2351,-142.442,mlt,9606
103,4/6/2005 17:49,70.2488,-143.636,mlt,9606
103,4/6/2005 16:01,70.5814,-146.2332,mlt,9606
103,4/6/2005 0:00,70.6593,-146.7952,mlt,9606
103,4/5/2005 23:43,70.6745,-146.5534,mlt,9606
103,4/5/2005 23:14,70.6452,-146.8344,mlt,9606
103,4/5/2005 22:50,70.7565,-147.6785,mlt,9606
103,4/5/2005 16:00,71.0742,-148.4013,mlt,9606
103,4/5/2005 2:01,70.728,-148.7391,mlt,9606
103,4/5/2005 2:00,70.7877,-148.3678,mlt,9606
103,4/4/2005 16:01,71.1813,-148.4894,mlt,9606
103,4/4/2005 16:00,70.9444,-148.052,mlt,9606
103,4/3/2005 20:18,70.7373,-147.8752,mlt,9606
103,4/3/2005 17:25,70.756,-146.7545,mlt,9606
103,4/3/2005 16:01,71.1287,-148.0355,mlt,9606
103,4/2/2005 23:14,71.2088,-148.8651,mlt,9606
103,4/2/2005 23:14,70.9907,-149.1125,mlt,9606
103,4/2/2005 22:07,70.7012,-148.2162,mlt,9606
103,4/2/2005 22:00,70.4819,-147.7519,mlt,9606
103,4/2/2005 16:00,70.4953,-147.8152,mlt,9606
103,4/1/2005 20:00,70.591,-148.6818,mlt,9606
103,4/1/2005 19:26,70.5885,-150.1584,mlt,9606
103,4/1/2005 16:01,70.419,-148.3162,gth,9606
103,4/1/2005 16:00,70.4708,-147.9448,max,9606
103,3/31/2005 19:50,70.4708,-147.9446,max,9606
103,3/31/2005 16:00,70.4789,-147.9362,max,9606
103,3/30/2005 22:00,70.5381,-146.6592,max,9606
103,3/30/2005 21:00,70.7137,-145.9548,max,9606
103,3/30/2005 20:13,70.8912,-144.6284,max,9606
103,3/30/2005 19:31,70.962,-144.2257,max,9606
103,3/30/2005 19:21,70.7812,-143.0613,max,9606
103,3/30/2005 18:34,70.7775,-143.0562,max,9606
103,3/30/2005 17:50,70.8249,-143.0871,max,9606
103,3/29/2005 20:00,70.7605,-143.1787,max,9606
103,3/29/2005 20:00,70.8061,-143.2205,max,9606
103,3/29/2005 2:00,70.7987,-143.3222,max,9606
103,3/29/2005 0:01,70.6711,-144.0108,max,9606
103,3/29/2005 0:00,70.4087,-144.0485,max,9606
103,3/28/2005 2:01,70.3054,-144.4094,max,9606
103,3/27/2005 22:00,70.0339,-141.43,max,9606
103,3/27/2005 19:45,70.3027,-143.7039,max,9606
103,3/26/2005 20:00,70.3367,-144.1425,max,9606
103,3/26/2005 18:00,70.387,-144.5367,max,9606
103,3/26/2005 2:00,70.4363,-144.5653,max,9606
103,3/26/2005 0:01,70.6789,-146.0499,max,9606
103,3/26/2005 0:00,70.9387,-148.2213,max,9606
103,3/25/2005 2:01,70.9744,-148.424,max,9606
103,3/24/2005 19:56,70.9774,-148.4257,max,9606
103,3/24/2005 16:00,70.9838,-148.3636,max,9606
103,3/23/2005 22:56,70.9823,-148.3616,max,9606
103,3/23/2005 22:02,70.9836,-148.364,max,9606
103,3/23/2005 21:18,70.8854,-149.2987,max,9606
103,3/23/2005 20:42,70.5664,-146.8298,max,9606
103,3/23/2005 20:00,70.9214,-147.8972,max,9606
103,3/23/2005 19:41,70.6093,-146.9267,max,9606
103,3/23/2005 18:38,70.4374,-145.4676,max,9606
103,3/23/2005 17:59,70.3511,-144.2758,max,9606
103,3/23/2005 17:59,70.4771,-144.5288,max,9606
103,3/23/2005 0:01,70.639,-145.7159,max,9606
103,3/23/2005 0:00,70.6561,-147.3774,max,9606
103,3/23/2005 0:00,70.7929,-147.9799,max,9606
103,3/23/2005 0:00,70.7189,-148.3892,max,9606
103,3/22/2005 22:52,70.6724,-144.2167,max,9606
199,3/22/2005 0:03,70.323,-145.844,gth,9606
199,3/21/2005 16:00,70.36,-145.366,gth,9606
199,3/20/2005 17:56,70.271,-142.537,gth,9606
199,3/20/2005 0:01,70.439,-142.96,gth,9606
199,3/20/2005 0:00,69.945,-141.735,gth,9606
199,3/20/2005 0:00,69.997,-141.517,gth,9606
199,3/20/2005 0:00,70.035,-141.311,gth,9606
199,3/19/2005 0:01,69.763,-138.867,gth,9606
199,3/18/2005 19:58,69.749,-138.704,gth,9606
199,3/18/2005 16:00,69.432,-136.9,max,9606
199,3/17/2005 18:29,69.827,-137.686,max,9606
199,3/17/2005 0:01,69.726,-140.598,max,9606
199,3/17/2005 0:00,70.217,-141.724,max,9606
199,3/17/2005 0:00,70.074,-142.388,max,9606
199,3/17/2005 0:00,70.343,-143.557,max,9606
199,3/16/2005 21:22,70.258,-143.287,max,9606
199,3/16/2005 20:20,70.288,-143.373,max,9606
199,3/16/2005 19:39,71.029,-142.688,max,9606
199,3/16/2005 19:05,70.892,-144.412,max,9606
199,3/16/2005 19:02,70.636,-144.494,mlt,9606
199,3/16/2005 18:40,70.452,-144.905,mlt,9606
199,3/16/2005 17:59,70.417,-144.189,mlt,9606
199,3/15/2005 20:06,70.323,-144.074,mlt,9606
199,3/15/2005 16:00,70.635,-149.134,max,9606
199,3/13/2005 21:01,70.394,-146.149,max,9606
199,3/13/2005 21:01,70.759,-149,max,9606
199,3/13/2005 21:00,70.531,-147.608,max,9606
199,3/13/2005 21:00,70.789,-145.18,max,9606
257,3/13/2005 21:00,70.425,-144.035,max,716
257,3/9/2005 21:50,70.397,-143.278,max,716
257,3/9/2005 21:42,70.174,-142.41,max,716
257,3/9/2005 21:00,70.3,-142.215,max,716
257,3/9/2005 20:09,70.283,-141.305,max,716
257,3/9/2005 18:30,70.286,-141.25,max,716
257,3/9/2005 18:23,70.277,-142.001,max,716
257,3/9/2005 18:23,70.202,-142.527,max,716
257,3/8/2005 21:00,70.178,-142.082,max,716
257,3/8/2005 21:00,70.019,-140.753,max,716
257,3/8/2005 21:00,70.274,-140.182,max,716
257,3/7/2005 21:01,70.028,-139.869,max,716
257,3/6/2005 21:00,70.332,-140.324,max,716
257,3/5/2005 21:00,70.748,-141.433,max,716
257,3/5/2005 21:00,70.616,-141.677,max,716
257,3/5/2005 21:00,70.563,-141.011,max,716
257,3/5/2005 20:46,71.329,-141.717,max,716
257,3/4/2005 21:01,71.621,-142.407,max,716
257,3/3/2005 21:07,71.475,-143.424,max,716
257,3/3/2005 18:36,71.529,-143.861,max,716
257,3/2/2005 22:07,71.84,-144.819,max,716
257,3/2/2005 21:01,72.096,-146.784,max,716
257,3/2/2005 20:00,70.84152,-146.62495,max,716
257,3/2/2005 18:50,70.98923,-145.70674,max,716
257,3/2/2005 18:02,70.81809,-145.72433,max,716
257,3/2/2005 18:01,70.82899,-145.35981,max,716
257,3/1/2005 21:01,70.99267,-145.73008,max,716
257,3/1/2005 21:00,71.10064,-146.56453,max,716
257,3/1/2005 21:00,71.07498,-147.26568,max,716
257,2/28/2005 21:02,70.73955,-146.8276,max,716
257,2/28/2005 21:01,70.52875,-146.97291,max,716
257,2/27/2005 21:00,70.65733,-146.72658,max,716
257,2/26/2005 21:00,70.42833,-146.6531,max,716
257,2/26/2005 21:00,70.653,-145.869,max,716
257,2/25/2005 21:01,70.56514,-145.72991,max,716
257,2/23/2005 21:39,70.47571,-144.83452,max,716
257,2/23/2005 19:03,71.00091,-144.52528,max,716
257,2/23/2005 18:24,70.38456,-143.96386,max,716
257,2/23/2005 18:23,70.54815,-143.49222,max,716
257,2/23/2005 18:22,71.024,-142.695,max,716
257,2/22/2005 21:00,71.28458,-142.3208,max,716
257,2/22/2005 21:00,71.25059,-143.74301,max,716
257,2/22/2005 21:00,70.78178,-146.06413,max,716
257,2/22/2005 21:00,70.33014,-146.56916,max,716
257,2/20/2005 21:01,70.22946,-145.34745,max,716
257,2/19/2005 21:00,71.17085,-148.17969,max,716
257,2/19/2005 21:00,72.021,-148.02768,mlt,716
257,2/19/2005 21:00,71.50945,-149.7697,mlt,716
257,2/19/2005 21:00,71.34517,-150.12049,mlt,716
257,2/17/2005 19:55,70.94314,-150.64629,mlt,716
257,2/17/2005 18:48,70.76324,-150.12538,mlt,716
200,2/16/2005 21:59,70.868,-152.237,max,9606
200,2/16/2005 21:00,70.937,-152.166,max,9606
200,2/16/2005 21:00,71.344,-151.58,max,9606
200,2/16/2005 20:41,71.621,-150.687,max,9606
200,2/16/2005 20:18,71.623,-150.244,max,9606
200,2/16/2005 20:07,70.519,-146.51,max,9606
200,2/16/2005 18:30,70.724,-146.221,max,9606
200,2/16/2005 18:25,70.673,-145.183,max,9606
200,2/15/2005 21:00,70.228,-141.877,max,9606
200,2/15/2005 21:00,70.155,-142.025,max,9606
200,2/14/2005 21:00,70.185,-141.083,max,9606
200,2/13/2005 21:00,70.268,-141.446,max,9606
200,2/13/2005 21:00,70.153,-142.112,max,9606
200,2/12/2005 21:00,70.894,-151.777,max,9606
200,2/12/2005 21:00,71.329,-154.528,max,9606
200,2/10/2005 18:30,71.044,-146.712,max,9606
200,2/9/2005 22:50,70.156,-145.486,max,9606
200,2/9/2005 20:20,70.317,-145.262,max,9606
200,2/9/2005 18:40,70.696,-144.712,max,9606
200,2/9/2005 18:40,70.873,-144.345,max,9606
200,2/9/2005 18:16,71.03,-144.344,max,9606
200,2/9/2005 18:13,71.438,-145.32,max,9606
200,2/9/2005 18:13,71.433,-145.469,max,9606
200,2/8/2005 21:03,71.477,-145.995,max,9606
71,2/8/2005 21:00,71.204,-148.508,max,9606
71,2/8/2005 21:00,70.668,-147.347,max,9606
71,2/7/2005 21:00,70.856,-148.463,max,9606
71,2/6/2005 21:01,70.598,-147.296,max,9606
71,2/5/2005 21:00,70.678,-146.988,max,9606
71,2/5/2005 21:00,71.193,-150.003,mlt,9606
71,2/3/2005 20:17,71.089,-147.633,mlt,9606
71,2/3/2005 18:34,73.075,-146.646,mlt,9606
71,2/2/2005 22:21,73.86,-142.45,mlt,9606
71,2/2/2005 21:01,73.928,-146.125,mlt,9606
71,2/2/2005 21:00,75.469,-148.442,mlt,9606
71,2/2/2005 21:00,76.428,-146.994,mlt,9606
